file_names,num_rows,num_cols
/user/bigdata/nyc_open_data/r4dz-wduq.json,582,7
/user/bigdata/nyc_open_data/r4s5-tb2g.json,960,45
/user/bigdata/nyc_open_data/r528-jcks.json,75,4
/user/bigdata/nyc_open_data/r69u-62nw.json,2,7
/user/bigdata/nyc_open_data/r75y-8qe7.json,231,15
/user/bigdata/nyc_open_data/rafb-6xry.json,170,26
/user/bigdata/nyc_open_data/rb2h-bgai.json,38,4
/user/bigdata/nyc_open_data/rb93-tisp.json,97,14
/user/bigdata/nyc_open_data/rbrz-iagc.json,3,4
/user/bigdata/nyc_open_data/rbvx-jqnh.json,65,18
/user/bigdata/nyc_open_data/rbwv-5abg.json,6,13
/user/bigdata/nyc_open_data/rbx6-tga4.json,7020,35
/user/bigdata/nyc_open_data/rdxc-q253.json,13765,6
/user/bigdata/nyc_open_data/reri-chf8.json,192,64
/user/bigdata/nyc_open_data/rfpq-hs49.json,35,3
/user/bigdata/nyc_open_data/rfu3-4gsz.json,8,7
/user/bigdata/nyc_open_data/rfu7-paqe.json,58,25
/user/bigdata/nyc_open_data/rgfe-8y2z.json,16170,32
/user/bigdata/nyc_open_data/rgqc-ddc4.json,5,7
/user/bigdata/nyc_open_data/rhe8-mgbb.json,6128395,16
/user/bigdata/nyc_open_data/rhtj-vttz.json,420,16
/user/bigdata/nyc_open_data/rmv8-86p4.json,396,46
/user/bigdata/nyc_open_data/rn5p-vhac.json,46,22
/user/bigdata/nyc_open_data/rn6p-xvjd.json,54281,4
/user/bigdata/nyc_open_data/rnf5-jwk6.json,3,4
/user/bigdata/nyc_open_data/rnsn-acs2.json,197,8
/user/bigdata/nyc_open_data/rp8m-vm93.json,119,7
/user/bigdata/nyc_open_data/rq2f-42ua.json,3136,16
/user/bigdata/nyc_open_data/rqhp-hivt.json,235,13
/user/bigdata/nyc_open_data/rqjq-29wc.json,54532,17
/user/bigdata/nyc_open_data/rqx9-kktd.json,52,21
/user/bigdata/nyc_open_data/rs6k-p7g6.json,376013,0
/user/bigdata/nyc_open_data/rskq-5bfv.json,874,3
/user/bigdata/nyc_open_data/rsnd-bbih.json,300,20
/user/bigdata/nyc_open_data/rstd-gm72.json,97,14
/user/bigdata/nyc_open_data/rtws-c2ai.json,1571,3
/user/bigdata/nyc_open_data/ru7m-mpyz.json,408,12
/user/bigdata/nyc_open_data/ruce-cnp6.json,23392,22
/user/bigdata/nyc_open_data/rukc-mmqu.json,3282,9
/user/bigdata/nyc_open_data/rv3z-jq34.json,33,7
/user/bigdata/nyc_open_data/rwa3-b3wr.json,1726,7
/user/bigdata/nyc_open_data/rzd6-qsmn.json,67443,17
/user/bigdata/nyc_open_data/s2zm-f47y.json,6,4
/user/bigdata/nyc_open_data/s3k6-pzi2.json,440,462
/user/bigdata/nyc_open_data/s3zn-tf7c.json,353,46
/user/bigdata/nyc_open_data/s4kf-3yrf.json,1715,18
/user/bigdata/nyc_open_data/s5ne-bpvg.json,8,13
/user/bigdata/nyc_open_data/s5q4-7ezf.json,980,16
/user/bigdata/nyc_open_data/s79c-jgrm.json,34811,59
/user/bigdata/nyc_open_data/s9xf-ztqu.json,1400,9
/user/bigdata/nyc_open_data/sapz-4gsi.json,236,17
/user/bigdata/nyc_open_data/sbnd-xujn.json,114317,24
/user/bigdata/nyc_open_data/scfi-iv96.json,1120,16
/user/bigdata/nyc_open_data/sci4-yqgk.json,11,3
/user/bigdata/nyc_open_data/scqk-i7ht.json,18,7
/user/bigdata/nyc_open_data/sd9s-b3hd.json,3,5
/user/bigdata/nyc_open_data/sefr-5pmx.json,128,5
/user/bigdata/nyc_open_data/sgvu-nui7.json,212,4
/user/bigdata/nyc_open_data/sibt-hnvk.json,54680,16
/user/bigdata/nyc_open_data/siju-6isf.json,3136,16
/user/bigdata/nyc_open_data/sjpy-4cc9.json,859,69
/user/bigdata/nyc_open_data/sjyc-3up2.json,8,15
/user/bigdata/nyc_open_data/smdw-73pj.json,3134,23
/user/bigdata/nyc_open_data/sn5i-xuny.json,8,7
/user/bigdata/nyc_open_data/sqb7-p8nz.json,220,23
/user/bigdata/nyc_open_data/sqcr-6mww.json,1118286,52
/user/bigdata/nyc_open_data/sqmu-2ixd.json,5040,11
/user/bigdata/nyc_open_data/ssq6-fkht.json,357947,20
/user/bigdata/nyc_open_data/su6u-afcg.json,19,2
/user/bigdata/nyc_open_data/sv6e-j8t9.json,12,15
/user/bigdata/nyc_open_data/sv7x-dduq.json,3883726,17
/user/bigdata/nyc_open_data/svyi-maaj.json,5,7
/user/bigdata/nyc_open_data/swpk-hqdp.json,390,6
/user/bigdata/nyc_open_data/swsf-ed7j.json,68,23
/user/bigdata/nyc_open_data/sxh6-h6ph.json,8,13
/user/bigdata/nyc_open_data/sxmw-f24h.json,1793774,52
/user/bigdata/nyc_open_data/sxx4-xhzg.json,545,6
/user/bigdata/nyc_open_data/sxxc-x9gg.json,8,13
/user/bigdata/nyc_open_data/szkz-syh6.json,4298,15
/user/bigdata/nyc_open_data/szn6-bbuk.json,1536,3
/user/bigdata/nyc_open_data/t446-jbtd.json,1890,8
/user/bigdata/nyc_open_data/t5w8-y8xf.json,1063,5
/user/bigdata/nyc_open_data/t6g4-rw7k.json,3,3
/user/bigdata/nyc_open_data/t8hj-ruu2.json,82309,22
/user/bigdata/nyc_open_data/t9nw-j73k.json,1588,32
/user/bigdata/nyc_open_data/tavr-zknk.json,52,8
/user/bigdata/nyc_open_data/tb8q-a3ar.json,3613,20
/user/bigdata/nyc_open_data/tbf6-u8ea.json,14,3
/user/bigdata/nyc_open_data/tbgj-tdd6.json,4409,16
/user/bigdata/nyc_open_data/tbvj-mbps.json,3136,16
/user/bigdata/nyc_open_data/tc6u-8rnp.json,17,16
/user/bigdata/nyc_open_data/tczk-5sa2.json,1697,0
/user/bigdata/nyc_open_data/td5q-ry6d.json,16350622,7
/user/bigdata/nyc_open_data/tdd6-3ysr.json,67327121,0
/user/bigdata/nyc_open_data/tesw-yqqr.json,169584,16
/user/bigdata/nyc_open_data/tesz-9suw.json,63,13
/user/bigdata/nyc_open_data/tfbb-gszk.json,20,12
/user/bigdata/nyc_open_data/tg4x-b46p.json,48280,14
/user/bigdata/nyc_open_data/tgqn-na2n.json,180,4
/user/bigdata/nyc_open_data/tgrn-h24f.json,1715,18
/user/bigdata/nyc_open_data/tgvi-w9ww.json,11,3
/user/bigdata/nyc_open_data/thjb-fm53.json,1811,12
/user/bigdata/nyc_open_data/thqd-deec.json,1438,12
/user/bigdata/nyc_open_data/thrx-b6bc.json,163,7
/user/bigdata/nyc_open_data/thxi-frp3.json,63470,16
/user/bigdata/nyc_open_data/tkdy-59zg.json,26,70
/user/bigdata/nyc_open_data/tm5c-buy3.json,97,3
/user/bigdata/nyc_open_data/tm6d-hbzd.json,1330983,32
/user/bigdata/nyc_open_data/tn4g-ski5.json,516989,30
/user/bigdata/nyc_open_data/tn5h-i3e8.json,116215,16
/user/bigdata/nyc_open_data/tncb-agv4.json,63,5
/user/bigdata/nyc_open_data/tngj-drbu.json,19,5
/user/bigdata/nyc_open_data/tph5-57et.json,700,16
/user/bigdata/nyc_open_data/tphb-2tdm.json,2124,17
/user/bigdata/nyc_open_data/tqkr-fgym.json,118,17
/user/bigdata/nyc_open_data/tsak-vtv3.json,422,9
/user/bigdata/nyc_open_data/tsy7-gcm8.json,6,18
/user/bigdata/nyc_open_data/tvfr-dhen.json,7158,16
/user/bigdata/nyc_open_data/tvpp-9vvx.json,2147,12
/user/bigdata/nyc_open_data/twu4-tp2g.json,12110,8
/user/bigdata/nyc_open_data/ty7c-8rmq.json,99421,16
/user/bigdata/nyc_open_data/ty85-y26w.json,2591303,53
/user/bigdata/nyc_open_data/tyfh-9h2y.json,958,45
/user/bigdata/nyc_open_data/tyjc-nqc2.json,212,6
/user/bigdata/nyc_open_data/tzwr-vksx.json,37,11
/user/bigdata/nyc_open_data/u35m-9t32.json,2052,10
/user/bigdata/nyc_open_data/u4ef-3s9d.json,1779,4
/user/bigdata/nyc_open_data/u4uz-edhr.json,29,7
/user/bigdata/nyc_open_data/u553-m549.json,422,77
/user/bigdata/nyc_open_data/u6gg-xejf.json,299,8
/user/bigdata/nyc_open_data/u6p4-fsey.json,80,5
/user/bigdata/nyc_open_data/uaj7-9szf.json,99,35
/user/bigdata/nyc_open_data/ub9z-gccp.json,1274034,31
/user/bigdata/nyc_open_data/ubdi-jgw2.json,55,17
/user/bigdata/nyc_open_data/ubv8-6n5w.json,23,21
/user/bigdata/nyc_open_data/ucdy-byxd.json,526,14
/user/bigdata/nyc_open_data/uchs-jqh4.json,1571,3
/user/bigdata/nyc_open_data/uedp-fegm.json,1015,5
/user/bigdata/nyc_open_data/uf8p-ervp.json,51,4
/user/bigdata/nyc_open_data/ufu7-zp25.json,98,15
/user/bigdata/nyc_open_data/ugc2-6t2g.json,18,7
/user/bigdata/nyc_open_data/uggy-myiz.json,24,7
/user/bigdata/nyc_open_data/ugzk-a6x4.json,11050,23
/user/bigdata/nyc_open_data/uiz5-pwzg.json,17,7
/user/bigdata/nyc_open_data/ujdf-5byz.json,52,6
/user/bigdata/nyc_open_data/ujsc-un6m.json,23,18
/user/bigdata/nyc_open_data/umvu-uw78.json,3341659,0
/user/bigdata/nyc_open_data/un8d-rbed.json,3073,23
/user/bigdata/nyc_open_data/unw7-yyit.json,27,4
/user/bigdata/nyc_open_data/upwt-zvh3.json,1715,17
/user/bigdata/nyc_open_data/uqqa-hym2.json,3171290,14
/user/bigdata/nyc_open_data/urvc-2kdr.json,43,46
/user/bigdata/nyc_open_data/urz7-pzb3.json,27611,16
/user/bigdata/nyc_open_data/us4j-b5zt.json,1733,11
/user/bigdata/nyc_open_data/us5j-esyf.json,8,11
/user/bigdata/nyc_open_data/usap-qc7e.json,6272,16
/user/bigdata/nyc_open_data/ut9y-2ptp.json,158,18
/user/bigdata/nyc_open_data/utqd-4534.json,1216,20
/user/bigdata/nyc_open_data/uv67-wxba.json,26,46
/user/bigdata/nyc_open_data/uvks-tn5n.json,609,18
/user/bigdata/nyc_open_data/uvpi-gqnh.json,683788,45
/user/bigdata/nyc_open_data/uvw5-9znb.json,51,4
/user/bigdata/nyc_open_data/uwyv-629c.json,1359300,15
/user/bigdata/nyc_open_data/uyiw-98i7.json,19651,9
/user/bigdata/nyc_open_data/uzcy-9puk.json,1874697,52
/user/bigdata/nyc_open_data/v2kq-qrx6.json,25,17
/user/bigdata/nyc_open_data/v3a6-muuw.json,13,7
/user/bigdata/nyc_open_data/v3f6-2e7z.json,8,12
/user/bigdata/nyc_open_data/v475-8jcj.json,434,8
/user/bigdata/nyc_open_data/v575-87iz.json,17095,23
/user/bigdata/nyc_open_data/v5b9-t7fc.json,2035,5
/user/bigdata/nyc_open_data/v6j6-k9uc.json,1571723,5
/user/bigdata/nyc_open_data/v8qe-fx6p.json,41,15
/user/bigdata/nyc_open_data/vbgf-ket3.json,60,3
/user/bigdata/nyc_open_data/vdbc-pyc9.json,55086,16
/user/bigdata/nyc_open_data/vdem-2i66.json,212,7
/user/bigdata/nyc_open_data/ven4-h25u.json,1577,21
/user/bigdata/nyc_open_data/vf4p-p8ui.json,3213,22
/user/bigdata/nyc_open_data/vfdq-dvkf.json,2240,16
/user/bigdata/nyc_open_data/vfk9-3uwk.json,490,16
/user/bigdata/nyc_open_data/vg63-xw6u.json,65908,40
/user/bigdata/nyc_open_data/vgmz-py3h.json,3982,10
/user/bigdata/nyc_open_data/vh2h-md7a.json,25096,23
/user/bigdata/nyc_open_data/vhtt-kpwy.json,20,6
/user/bigdata/nyc_open_data/vimb-anc6.json,1456,10
/user/bigdata/nyc_open_data/vk9f-gvzq.json,16,5
/user/bigdata/nyc_open_data/vn2t-jh2b.json,420,16
/user/bigdata/nyc_open_data/vpb3-uf7s.json,7,7
/user/bigdata/nyc_open_data/vpdq-ktpr.json,350,16
/user/bigdata/nyc_open_data/vq35-j9qm.json,10038,35
/user/bigdata/nyc_open_data/vqix-8bak.json,6272,16
/user/bigdata/nyc_open_data/vr2i-c3qq.json,6,3
/user/bigdata/nyc_open_data/vr8p-8shw.json,61140,24
/user/bigdata/nyc_open_data/vrn4-2abs.json,1543,20
/user/bigdata/nyc_open_data/vrs9-g7kz.json,1873,19
/user/bigdata/nyc_open_data/vsfz-uqxv.json,1238336,38
/user/bigdata/nyc_open_data/vspn-8tzq.json,9,16
/user/bigdata/nyc_open_data/vuae-w6cg.json,21501,20
/user/bigdata/nyc_open_data/vve2-26rs.json,196,15
/user/bigdata/nyc_open_data/vvj6-d5qx.json,3388,20
/user/bigdata/nyc_open_data/vvym-pu7g.json,120,4
/user/bigdata/nyc_open_data/vw9i-7mzq.json,435,462
/user/bigdata/nyc_open_data/vwpc-kje2.json,1490852,10
/user/bigdata/nyc_open_data/vx8i-nprf.json,425326,20
/user/bigdata/nyc_open_data/vxxs-iyt2.json,1644,10
/user/bigdata/nyc_open_data/vyxt-abab.json,197,11
/user/bigdata/nyc_open_data/vz7h-p6wa.json,675,8
/user/bigdata/nyc_open_data/vz8c-29aj.json,13,15
/user/bigdata/nyc_open_data/vza7-n6vi.json,2688,16
/user/bigdata/nyc_open_data/w38c-pyzq.json,4,14
/user/bigdata/nyc_open_data/w3c6-35wg.json,59,45
/user/bigdata/nyc_open_data/w449-f4d7.json,5,14
/user/bigdata/nyc_open_data/w49k-mmkh.json,54,4
/user/bigdata/nyc_open_data/w4v6-3sdt.json,97,8
/user/bigdata/nyc_open_data/w5he-u64t.json,12,5
/user/bigdata/nyc_open_data/w5y2-8cs3.json,490,16
/user/bigdata/nyc_open_data/w6yt-hctp.json,423,46
/user/bigdata/nyc_open_data/w7w3-xahh.json,123335,27
/user/bigdata/nyc_open_data/w8dz-xpjh.json,5,16
/user/bigdata/nyc_open_data/w9ak-ipjd.json,7210,54
/user/bigdata/nyc_open_data/w9cy-nnma.json,100,18
/user/bigdata/nyc_open_data/w9du-8cu6.json,5,27
/user/bigdata/nyc_open_data/w9ei-idxz.json,885,26
/user/bigdata/nyc_open_data/wavz-fkw8.json,326167,8
/user/bigdata/nyc_open_data/wbtw-zkex.json,1702,11
/user/bigdata/nyc_open_data/weaz-wxw9.json,538,5
/user/bigdata/nyc_open_data/wed3-5i35.json,453615,10
/user/bigdata/nyc_open_data/weg5-33pj.json,1262,14
/user/bigdata/nyc_open_data/wffy-3iyg.json,80,5
/user/bigdata/nyc_open_data/wgsy-wbzx.json,200,0
/user/bigdata/nyc_open_data/wha7-46h5.json,64,5
/user/bigdata/nyc_open_data/whux-iuiu.json,65,17
/user/bigdata/nyc_open_data/wibz-uqui.json,16,22
/user/bigdata/nyc_open_data/wip6-ytad.json,6,17
/user/bigdata/nyc_open_data/wjtn-s4z7.json,50,29
/user/bigdata/nyc_open_data/wkaa-8g8b.json,115,3
/user/bigdata/nyc_open_data/wmi7-dkwa.json,2240,16
/user/bigdata/nyc_open_data/wng2-85mv.json,3393,31
/user/bigdata/nyc_open_data/wpqj-3buw.json,831800,7
/user/bigdata/nyc_open_data/wqr5-zmgj.json,4,11
/user/bigdata/nyc_open_data/wr4r-bue7.json,56772,15
/user/bigdata/nyc_open_data/wrhz-w8mn.json,33447,16
/user/bigdata/nyc_open_data/ws4c-4g69.json,594,5
/user/bigdata/nyc_open_data/wstu-wcnw.json,468,8
/user/bigdata/nyc_open_data/wtqm-fd2z.json,1033,7
/user/bigdata/nyc_open_data/wudr-qbgm.json,2,7
/user/bigdata/nyc_open_data/wv4q-e75v.json,24,46
/user/bigdata/nyc_open_data/wvxf-dwi5.json,4592977,40
/user/bigdata/nyc_open_data/wwhr-5ven.json,1491,20
/user/bigdata/nyc_open_data/wwsa-q2dq.json,3,16
/user/bigdata/nyc_open_data/wyca-yviy.json,8,12
/user/bigdata/nyc_open_data/wye7-nyek.json,271,68
/user/bigdata/nyc_open_data/wz5f-jajk.json,1381,19
/user/bigdata/nyc_open_data/wzur-rhz9.json,26,26
/user/bigdata/nyc_open_data/x273-tgv9.json,17123,53
/user/bigdata/nyc_open_data/x2hp-8ukt.json,440,23
/user/bigdata/nyc_open_data/x2s6-6d2j.json,515,5
/user/bigdata/nyc_open_data/x3kb-2vbv.json,1571,3
/user/bigdata/nyc_open_data/x4ai-kstz.json,47546,17
/user/bigdata/nyc_open_data/x4sg-2jca.json,1630,14
/user/bigdata/nyc_open_data/x4ud-jhxu.json,45,19
/user/bigdata/nyc_open_data/x56h-7iwp.json,6,4
/user/bigdata/nyc_open_data/x5tk-fa54.json,5322,15
/user/bigdata/nyc_open_data/x84u-rirx.json,292,17
/user/bigdata/nyc_open_data/x8rc-3utf.json,8,13
/user/bigdata/nyc_open_data/xagh-idmf.json,37,6
/user/bigdata/nyc_open_data/xah7-gu5w.json,8,13
/user/bigdata/nyc_open_data/xahu-rkwn.json,436,15
/user/bigdata/nyc_open_data/xcah-6evp.json,367,4
/user/bigdata/nyc_open_data/xck4-5xd5.json,1789,85
/user/bigdata/nyc_open_data/xdqu-utzq.json,180,4
/user/bigdata/nyc_open_data/xefy-6ent.json,2318,9
/user/bigdata/nyc_open_data/xfyi-uyt5.json,5233573,22
/user/bigdata/nyc_open_data/xggi-kgx9.json,5,17
/user/bigdata/nyc_open_data/xgse-vmv6.json,12,22
/user/bigdata/nyc_open_data/xi7c-iiu2.json,59,8
/user/bigdata/nyc_open_data/xj6i-rnxp.json,11,14
/user/bigdata/nyc_open_data/xjcm-e5uy.json,875,16
/user/bigdata/nyc_open_data/xjfq-wh2d.json,177101,7
/user/bigdata/nyc_open_data/xjur-zbxw.json,476,5
/user/bigdata/nyc_open_data/xk6g-r83g.json,243,6
/user/bigdata/nyc_open_data/xkkx-md5q.json,350,16
/user/bigdata/nyc_open_data/xnje-s6zf.json,66,2
/user/bigdata/nyc_open_data/xnpc-vebg.json,6,13
/user/bigdata/nyc_open_data/xp25-gxux.json,221,24
/user/bigdata/nyc_open_data/xpcf-tg2m.json,17,7
/user/bigdata/nyc_open_data/xqmg-7z3j.json,5674,17
/user/bigdata/nyc_open_data/xsmd-g5j6.json,30881,24
/user/bigdata/nyc_open_data/xt3u-h44z.json,14,7
/user/bigdata/nyc_open_data/xubg-57si.json,44002,36
/user/bigdata/nyc_open_data/xw3c-8982.json,2951,7
/user/bigdata/nyc_open_data/xwxx-rnki.json,806851,7
/user/bigdata/nyc_open_data/xx2p-4jnq.json,55,18
/user/bigdata/nyc_open_data/xx67-kt59.json,376013,18
/user/bigdata/nyc_open_data/xx92-6788.json,85297,17
/user/bigdata/nyc_open_data/xxf6-krb6.json,114,9
/user/bigdata/nyc_open_data/xxjs-y9yk.json,11,15
/user/bigdata/nyc_open_data/xywu-7bv9.json,6,22
/user/bigdata/nyc_open_data/xzj8-i3jk.json,1229383,18
/user/bigdata/nyc_open_data/xzy8-qqgf.json,484,20
/user/bigdata/nyc_open_data/y3ea-en4q.json,1956,5
/user/bigdata/nyc_open_data/y3gq-zv28.json,112,5
/user/bigdata/nyc_open_data/y43c-5n92.json,1153,10
/user/bigdata/nyc_open_data/y4fw-iqfr.json,6241,21
/user/bigdata/nyc_open_data/y4yc-78a4.json,4,2
/user/bigdata/nyc_open_data/y52e-hp89.json,1159,5
/user/bigdata/nyc_open_data/y6fv-k6p7.json,5385,3
/user/bigdata/nyc_open_data/y7z5-rhh5.json,139,4
/user/bigdata/nyc_open_data/y8bm-tzs3.json,64228,16
/user/bigdata/nyc_open_data/yanz-4hj5.json,13,7
/user/bigdata/nyc_open_data/yayv-apxh.json,1493,20
/user/bigdata/nyc_open_data/ybcb-4665.json,47598,17
/user/bigdata/nyc_open_data/yczb-msz7.json,28,15
/user/bigdata/nyc_open_data/ydbx-4ufw.json,508,5
/user/bigdata/nyc_open_data/ye3c-m4ga.json,570491,7
/user/bigdata/nyc_open_data/yeba-ynb5.json,1743,237
/user/bigdata/nyc_open_data/yggg-xf4b.json,47,3
/user/bigdata/nyc_open_data/yhdx-itry.json,134,10
/user/bigdata/nyc_open_data/yhfh-vyns.json,1568,16
/user/bigdata/nyc_open_data/yhuu-4pt3.json,8345,20
/user/bigdata/nyc_open_data/yid9-y2bb.json,30,13
/user/bigdata/nyc_open_data/yiet-hu2w.json,350,16
/user/bigdata/nyc_open_data/yig9-9zum.json,1219,17
/user/bigdata/nyc_open_data/yiqb-mq9h.json,59,5
/user/bigdata/nyc_open_data/yizy-365y.json,15,3
/user/bigdata/nyc_open_data/yj3u-pw36.json,13,13
/user/bigdata/nyc_open_data/yjbz-vif8.json,11,16
/user/bigdata/nyc_open_data/yjnr-kh6n.json,2,2
/user/bigdata/nyc_open_data/yjsf-89ae.json,84,15
/user/bigdata/nyc_open_data/yjub-udmw.json,3014,29
/user/bigdata/nyc_open_data/yk6f-pa7p.json,63,1
/user/bigdata/nyc_open_data/ykvb-493p.json,2928,10
/user/bigdata/nyc_open_data/ykx2-pdw8.json,975,45
/user/bigdata/nyc_open_data/ym2h-u9dt.json,824663,6
/user/bigdata/nyc_open_data/ymhw-9cz9.json,78,15
/user/bigdata/nyc_open_data/ymvu-4x4s.json,247,3
/user/bigdata/nyc_open_data/ynau-kwze.json,85424,17
/user/bigdata/nyc_open_data/ypbd-r4kg.json,13,35
/user/bigdata/nyc_open_data/ypm7-drwf.json,875,16
/user/bigdata/nyc_open_data/yqkf-i7a4.json,162,17
/user/bigdata/nyc_open_data/yrf7-4wry.json,329,69
/user/bigdata/nyc_open_data/yu9n-iqyk.json,28465,16
/user/bigdata/nyc_open_data/yuzm-c784.json,67639,16
/user/bigdata/nyc_open_data/yv6j-r66f.json,249,4
/user/bigdata/nyc_open_data/yz7z-iupz.json,2688,16
/user/bigdata/nyc_open_data/z4hj-p6bi.json,114,9
/user/bigdata/nyc_open_data/zcqs-4wtn.json,9,7
/user/bigdata/nyc_open_data/zkky-n5j3.json,4460,15
/user/bigdata/nyc_open_data/zmut-au2w.json,78,17
/user/bigdata/nyc_open_data/zpd4-gad8.json,420,16
/user/bigdata/nyc_open_data/zs4w-c9cd.json,55095,16
/user/bigdata/nyc_open_data/zt9s-n5aj.json,460,6
/user/bigdata/nyc_open_data/zwt9-6u9n.json,15,7
